Confirmed,Deaths,Active,People_Tested,Testing_Rate,Mortality_Rate,Incident_Rate,Province_State,Days_Since_Start
12804,579,5105.0,137409.0,2.031755127525766e-06,4.5220243673851925,1314.8976548732546,Delaware,91
49,0,0.0,0.0,0.0,0.0,0.0,Diamond Princess,91
10847,568,8542.0,126883.0,17978.488102710737,5.236470913616668,1536.9486885564131,District of Columbia,91
269811,4242,0.0,4152283.0,19332.963244684484,1.572211659272602,1256.2357011821125,Florida,91
116935,3003,0.0,1083416.0,10204.133338193267,2.568093385214008,1101.350111039185,Georgia,91
103,3,0.0,0.0,0.0,2.912621359223301,0.0,Grand Princess,91
310,5,103.0,16979.0,10338.612547114091,1.6129032258064515,188.7608156902861,Guam,91
1220,19,329.0,93920.0,6633.367988066718,1.5573770491803278,86.16598110563666,Hawaii,91
10903,102,7687.0,125261.0,7009.314154773329,0.9355223333027608,610.1065154317274,Idaho,91
155048,7388,0.0,1984114.0,15657.686452483822,4.764976007429957,1223.5652634297785,Illinois,91
51612,2694,10295.0,564647.0,1.0918212850770303e-06,5.219716345036038,766.6417268956936,Indiana,91
35410,752,8424.0,374413.0,11867.02672206956,2.123693871787631,1122.320582427648,Iowa,91
18981,297,17779.0,217779.0,7475.301323509927,1.5647226173541964,651.5260627587688,Kansas,91
19389,625,13442.0,438170.0,9807.566489311102,3.223477229356852,433.98431353413736,Kentucky,91
78122,3416,28372.0,934995.0,20112.63566421743,4.372647909679731,1680.4788510740634,Louisiana,91
3539,114,431.0,122314.0,9099.308739990418,3.221248940378638,263.27692358050666,Maine,91
73109,3319,64560.0,643391.0,1.327030210001191e-06,4.539796741851209,1209.276706673195,Maryland,91
111597,8325,8925.0,957480.0,1.8290989499750672e-06,7.459877953708433,1619.1070210633206,Massachusetts,91
76776,6314,16595.0,1296155.0,1.3170359803890254e-06,8.223924142961343,768.7703949300566,Michigan,91
42281,1540,4159.0,755052.0,13388.3203726768,3.642297958894066,749.7120379485754,Minnesota,91
36287,1249,12871.0,335211.0,11263.246564604124,3.442004023479483,1219.2601916100302,Mississippi,91
28726,1103,0.0,485508.0,7910.6101122489745,3.839727076516048,468.0462239231157,Missouri,91
1758,29,864.0,114661.0,10728.2335527116,1.6496018202502845,164.48691870528774,Montana,91
21172,285,5163.0,208103.0,10757.968329328663,1.346117513697336,1094.495059987345,Nebraska,91
27683,593,26326.0,347556.0,11283.714201488496,2.1421088754831485,898.7531800337385,Nevada,91
6054,391,650.0,181236.0,13329.008884976292,6.458539808391146,445.2416726789737,New Hampshire,91
176708,15525,129993.0,1685604.0,18977.3468029844,8.785680331394165,1989.4643100406545,New Jersey,91
15028,545,8212.0,410754.0,19589.29411983524,3.626563747671014,716.7012665315102,New Mexico,91
401706,32186,297955.0,4673195.0,24022.31139070117,8.012327423538608,2064.9484174131408,New York,91
85771,1522,28931.0,1199575.0,0.0,1.7744925440999872,817.7947468765506,North Carolina,91
4437,87,677.0,122479.0,16072.051880293204,2.0073834794646976,568.7201303830922,North Dakota,91
33,2,12.0,10767.0,19525.24300014508,6.0606060606060606,59.84331930944436,Northern Mariana Islands,91
65592,2780,18149.0,1006386.0,9.5512657090794e-07,4.238321746554458,561.1381543489233,Ohio,91
20235,422,4328.0,420272.0,10621.053325889929,2.0854954287126266,511.3759994703019,Oklahoma,91
12170,234,8927.0,296172.0,7022.059459847781,1.922760887428102,288.5433586778882,Oregon,91
99294,6909,19031.0,1146134.0,7219.846853485033,6.9581243579672485,775.6138518787978,Pennsylvania,91
9654,167,0.0,323658.0,10134.283372170285,1.7298529107105862,302.2831868049976,Puerto Rico,91
17312,1003,14624.0,166655.0,15731.653326864023,5.793669131238447,1634.19268785617,Rhode Island,91
56648,961,34730.0,492508.0,9565.650762501084,1.6964411806242057,1100.2359035673762,South Carolina,91
7499,109,868.0,90608.0,1.2167965283798615e-06,1.4535271369515936,847.6712496001284,South Dakota,91
63073,741,26483.0,1018015.0,14906.854035348932,1.17471741784112,923.6695389515628,Tennessee,91
257729,3455,121644.0,2492754.0,8596.924508001672,1.3317087934687288,888.7952050844739,Texas,91
29484,215,11966.0,413058.0,12884.073964786812,0.7292090625423959,919.6627030048428,Utah,91
1296,56,151.0,75851.0,12155.8232597049,4.320987654320987,207.6959689994536,Vermont,91
181,6,82.0,4089.0,3811.947645150464,3.314917127071823,168.7362493940411,Virgin Islands,91
70670,1966,59394.0,804045.0,9419.989575326352,2.7819442479128345,827.9519968264378,Virginia,91
41749,1405,0.0,668466.0,8778.403058322685,3.365350068265108,548.2545847984994,Washington,91
4244,96,1342.0,207036.0,11552.40055642757,2.2620169651272386,236.81093124615336,West Virginia,91
36448,820,7310.0,693229.0,1.5159313098267837e-06,2.249780509218613,625.9924972958045,Wisconsin,91
1862,21,469.0,39939.0,6900.799814776098,1.1278195488721805,321.7228587374019,Wyoming,91
56168,1124,29261.0,767766.0,0.0,2.001139438826378,1145.5411125625487,Alabama,92
1573,17,936.0,146590.0,20038.411854363025,1.080737444373808,215.02436623857724,Alaska,92
0,0,0.0,816.0,1466.5444546287808,0.0,0.0,American Samoa,92
123824,2246,106324.0,1019870.0,9650.409543330232,1.8138648404186588,1701.1789302977434,Arizona,92
28939,323,6510.0,382974.0,12690.486194597132,1.116140847990601,958.9423302507386,Arkansas,92
343569,7054,0.0,5544365.0,14032.024976170032,2.045408892550531,869.3537693386677,California,92
42771,1788,30729.0,399365.0,6934.941973377491,4.6379847459447845,646.6002261607408,Colorado,92
47510,4371,34788.0,589318.0,16529.3284944522,9.20016838560303,1332.5715433287698,Connecticut,92
12879,581,5159.0,139363.0,2.0540192490172155e-06,4.511219815203043,1322.5997264224186,Delaware,92
49,0,0.0,0.0,0.0,0.0,0.0,Diamond Princess,92
10906,568,8582.0,130220.0,18451.31909503237,5.208142306986979,1545.3086012165795,District of Columbia,92
282435,4277,0.0,4236761.0,19726.29146171219,1.5143307309646468,1315.0128432990869,Florida,92
120572,3026,0.0,1107967.0,10435.366472636531,2.509703745479879,1135.6051275342425,Georgia,92
103,3,0.0,0.0,0.0,2.912621359223301,0.0,Grand Princess,92
312,5,105.0,17342.0,10559.645373228845,1.6025641025641026,189.978627404417,Guam,92
1243,22,331.0,95170.0,6721.652804773313,1.7699115044247788,87.79042173303802,Hawaii,92
11404,102,8123.0,127132.0,7114.010962108261,0.8944230094703612,638.1413099131817,Idaho,92
155931,7394,0.0,2014126.0,15894.526919217056,4.741840942468143,1230.5334805471132,Illinois,92
52037,2703,10420.0,570409.0,1.0984491146232765e-06,5.19438092126756,772.9546528418044,Indiana,92
35631,755,8212.0,376716.0,11940.020348201466,2.11894137127782,1129.3251813747397,Iowa,92
19645,298,18427.0,231175.0,7935.121308585343,1.516925426317129,674.3179760231818,Kansas,92
19653,629,13680.0,441885.0,9890.719396876182,3.2005291812954764,439.89342998021567,Kentucky,92
79827,3423,30070.0,953426.0,20509.104081617726,4.2880228494118535,1717.1550298851705,Louisiana,92
3558,114,436.0,123962.0,9221.908448964896,3.204047217537943,264.6903910990231,Maine,92
73527,3325,64972.0,651957.0,1.3453358431144222e-06,4.522148326465108,1216.1907345410275,Maryland,92
111827,8330,9150.0,966143.0,1.858166764671702e-06,7.449006053994116,1622.443980075163,Massachusetts,92
77198,6321,17010.0,1313427.0,1.3344208292959435e-06,8.188035959480816,772.9959485752124,Michigan,92
42772,1542,4031.0,768989.0,13635.446426291644,3.605162255681287,758.4182797742832,Minnesota,92
36680,1250,9498.0,343415.0,11538.90480617738,3.4078516902944385,1232.4651756346875,Mississippi,92
29192,1116,0.0,495777.0,8077.927757360249,3.8229651959440942,475.6389810194107,Missouri,92
1843,32,936.0,118695.0,11105.67395661213,1.7362995116657622,172.4399267200485,Montana,92
21399,288,5251.0,211659.0,10941.79718032597,1.34585728305061,1106.2299163361608,Nebraska,92
28515,593,27133.0,353193.0,11466.724412659618,2.0796072242679293,925.7647989257688,Nevada,92
6068,391,650.0,183507.0,13496.029671010972,6.443638760711932,446.2713032401738,New Hampshire,92
176995,15560,130174.0,1700385.0,19143.758464973165,8.791208791208792,1992.6954951425269,New Jersey,92
15291,548,8421.0,418357.0,19951.88925754079,3.583807468445491,729.2440156064229,New Mexico,92
402263,32231,298389.0,4724882.0,24288.00567669847,8.012419735347272,2067.8116464127056,New York,92
87669,1529,19016.0,1220486.0,0.0,1.7440600440292464,835.8914745534074,North Carolina,92
4490,87,702.0,123878.0,16255.6327437925,1.9585772174696083,582.8922056210649,North Dakota,92
33,2,12.0,10767.0,19525.24300014508,6.0606060606060606,59.84331930944436,Northern Mariana Islands,92
66853,2793,18866.0,1024751.0,9.726514445081315e-07,4.1778229847576025,571.9259823254142,Ohio,92
20746,424,4507.0,420782.0,10633.941972281324,2.043767473247855,524.2899177173651,Oklahoma,92
12438,237,9107.0,300712.0,7129.700121178727,1.905451037144236,294.89747701196166,Oregon,92
99697,6919,19057.0,1156942.0,7276.010001258398,6.940028285705688,778.7618002171381,Pennsylvania,92
10010,167,0.0,324394.0,10157.328786038988,1.6683316683316682,313.43015329583864,Puerto Rico,92
17487,1004,14792.0,173243.0,16353.537651471028,5.741407903013667,1650.7120802068416,Rhode Island,92
58168,972,36239.0,507101.0,9849.08076074919,1.6710218676935773,1129.7578385592983,South Carolina,92
7524,109,872.0,91378.0,1.2356625547244755e-06,1.4486975013290804,850.4971972251456,South Dakota,92
64889,749,27150.0,1053961.0,15433.213445725649,1.1541721242006318,950.261334679714,Tennessee,92
268319,3534,128380.0,2540125.0,8760.295988247433,1.3063539865227505,925.3176339080712,Texas,92
30030,216,12086.0,418335.0,13048.673750560674,0.7192807192807192,936.6934938012288,Utah,92
1301,56,149.0,76581.0,12272.81250150243,4.304381245196003,208.4972651761489,Vermont,92
206,6,104.0,4290.0,3999.328783980311,2.912621359223301,192.0423611887981,Virgin Islands,92
71642,1968,60344.0,814015.0,9536.795594972022,2.746991987940035,839.3397050606999,Virginia,92
42295,1414,0.0,686005.0,9008.728028089166,3.343184773613902,555.4247446418485,Washington,92
4313,97,1391.0,208225.0,11618.745560492527,2.2490146070020867,240.6610618436992,West Virginia,92
36942,820,7452.0,699861.0,1.540670104633217e-06,2.219695739266959,634.476921507397,Wisconsin,92
1903,21,510.0,39939.0,6900.799814776098,1.1035207566999474,328.8069818352717,Wyoming,92
58284,1164,31337.0,782852.0,0.0,1.997117562281244,1188.6967348774317,Alabama,93
1614,17,955.0,149473.0,20432.50927830824,1.053283767038414,220.62894285382308,Alaska,93
0,0,0.0,816.0,1466.5444546287808,0.0,0.0,American Samoa,93
128097,2337,110082.0,1042118.0,9918.547458295192,1.8243986978617768,1759.8843312633255,Arizona,93
29812,331,6637.0,390299.0,12933.212362366809,1.110291157922984,987.8706503139368,Arkansas,93
354668,7182,0.0,5674955.0,14362.53029853572,2.0171569733339347,897.4640581472726,California,93
43300,1795,31140.0,404955.0,7032.011885941637,4.611792177466433,654.4144409467633,Colorado,93
47530,4372,34807.0,591761.0,16597.850327336902,9.198401009888492,1333.132507986033,Connecticut,93
12969,581,5204.0,141600.0,2.0901676381546246e-06,4.479913640218983,1331.8422122814152,Delaware,93
49,0,0.0,0.0,0.0,0.0,0.0,Diamond Princess,93
10946,568,8604.0,133916.0,18975.018030489595,5.189110177233693,1550.9763386133031,District of Columbia,93
291629,4409,0.0,4337774.0,20196.60637431216,1.5118523877940808,1357.819960268626,Florida,93
123963,3054,0.0,1131034.0,10652.622580827758,2.463638343699329,1167.5431976290292,Georgia,93
103,3,0.0,0.0,0.0,2.912621359223301,0.0,Grand Princess,93
312,5,97.0,17537.0,10678.382015356605,1.6025641025641026,189.978627404417,Guam,93
1264,22,331.0,96070.0,6785.217872802061,1.740506329113924,89.27360665370881,Hawaii,93
11720,103,8355.0,130284.0,7290.389549344875,0.878839590443686,655.8239347757357,Idaho,93
156638,7419,0.0,2042572.0,16119.00925683846,4.736398575058415,1236.1127891563494,Illinois,93
52685,2709,10821.0,578409.0,1.1230591280527266e-06,5.141880990794344,782.5800081666981,Indiana,93
35866,757,8157.0,380408.0,12057.038354141112,2.1106340266547705,1136.7735105718732,Iowa,93
19887,299,18668.0,231175.0,7935.121308585343,1.5034947453110072,682.6246673032841,Kansas,93
20223,635,14199.0,455556.0,10196.717620112304,3.1399891212975324,452.6517495797029,Kentucky,93
82042,3445,32263.0,976455.0,21004.479871553784,4.199068769654567,1764.8017959066374,Louisiana,93
3566,114,390.0,125475.0,9334.465099255178,3.196859226023556,265.28553531734576,Maine,93
74260,3334,65688.0,666069.0,1.3708333884691218e-06,4.489631026124428,1228.315094414524,Maryland,93
112130,8340,9443.0,978214.0,1.8884895661271384e-06,7.43779541603496,1626.840060860329,Massachusetts,93
77864,6326,17671.0,1333786.0,1.354962827644373e-06,8.124422069248947,779.6647133327332,Michigan,93
43170,1548,3873.0,777614.0,13788.381936977448,3.585823488533704,765.4754778325962,Minnesota,93
37542,1272,10338.0,350213.0,11767.32078938252,3.388205210164616,1261.428779271468,Mississippi,93
30173,1125,0.0,505103.0,8229.880660107132,3.728498989162496,491.6228752500233,Missouri,93
1952,34,1034.0,121396.0,11358.392481881176,1.7418032786885247,182.63848993897705,Montana,93
21717,286,5406.0,216235.0,11178.355341789322,1.3169406455771977,1122.6690543049865,Nebraska,93
29619,612,28207.0,360180.0,11693.563572754108,2.06624126405348,961.6071393786548,Nevada,93
6091,392,643.0,185152.0,13617.011261951988,6.4357248399277625,447.9628391621455,New Hampshire,93
177450,15582,130550.0,1721231.0,19378.45283651892,8.781065088757396,1997.8181056698847,New Jersey,93
15514,551,8600.0,424355.0,20237.9402421466,3.5516307850973314,739.8791222364819,New Mexico,93
403175,32244,299239.0,4784927.0,24596.66381903036,7.997519687480622,2072.499734110377,New York,93
90000,1571,21305.0,1254846.0,0.0,1.7455555555555555,858.1166970058592,North Carolina,93
4562,88,720.0,125033.0,16407.195215087486,1.9586022701980856,589.584574483441,North Dakota,93
36,2,15.0,10697.0,19398.30262585232,5.555555555555555,65.28362106484839,Northern Mariana Islands,93
67995,2806,18907.0,1043749.0,9.972298979391055e-07,4.126774027502022,581.6957678521015,Ohio,93
21740,428,4677.0,441294.0,11152.31827577205,1.968721251149954,549.4101422527484,Oklahoma,93
12805,244,9432.0,305456.0,7242.177499450535,1.90550566185084,303.5988256261592,Oregon,93
100611,6940,19235.0,1178091.0,7399.498624784008,6.897854111379472,785.901315803349,Pennsylvania,93
10123,169,0.0,334966.0,10488.356116772617,1.6694655734466068,316.96837580557184,Puerto Rico,93
17588,1005,14891.0,174658.0,16487.108738192175,5.714123265863089,1660.2461295063722,Rhode Island,93
60389,993,35547.0,517481.0,10050.684501022974,1.6443392008478366,1172.8948238336795,South Carolina,93
7572,109,864.0,92164.0,1.2450447008395326e-06,1.439513998943476,855.9230166651784,South Dakota,93
66992,767,27960.0,1071888.0,15695.719570185209,1.1447932058687442,981.0703314925056,Tennessee,93
277362,3631,131336.0,2598680.0,8962.238464145994,1.2948706391418012,956.4289493393908,Texas,93
30478,226,12141.0,424521.0,13241.626995737312,0.7415184723407048,950.6674759931352,Utah,93
1305,56,150.0,77624.0,12439.962883961096,4.291187739463601,209.13830211750528,Vermont,93
206,6,104.0,4290.0,3999.328783980311,2.912621359223301,192.0423611887981,Virgin Islands,93
72443,1977,61043.0,830850.0,9734.030232959472,2.729042143478321,848.7240201796751,Virginia,93
43037,1426,0.0,708274.0,9301.168118842905,3.313427980574854,565.1688080187075,Washington,93
4407,97,1328.0,214012.0,11941.654339738872,2.201043793964148,245.9061672954284,West Virginia,93
37906,826,7805.0,714544.0,1.5685914172663872e-06,2.179074552841239,651.0335711834604,Wisconsin,93
1950,22,466.0,40028.0,6916.177545403181,1.1282051282051282,336.9278058742931,Wyoming,93
60194,1211,29247.0,800842.0,0.0,2.0118284214373525,1227.6510064376523,Alabama,94
1665,17,979.0,156093.0,21337.443356184514,1.021021021021021,227.6004893752264,Alaska,94
0,0,0.0,816.0,1466.5444546287808,0.0,0.0,American Samoa,94
131354,2434,112765.0,1066295.0,10111.150083180868,1.8530079023097887,1804.6312282782803,Arizona,94
30297,335,6439.0,395776.0,13114.701948834318,1.1057200382876191,1003.941939237936,Arkansas,94
363222,7300,0.0,5793276.0,14661.984469970215,2.0022084598883656,919.0801540070272,California,94
44033,1800,31567.0,409990.0,7119.444266936355,4.570829511204298,662.5585892459734,Colorado,94
47636,4380,34905.0,604099.0,16943.90942440258,9.19472667730288,1336.1056206695282,Connecticut,94
13050,581,5233.0,143388.0,2.1444518384331315e-06,4.452107279693487,1340.160449554512,Delaware,94
49,0,0.0,0.0,0.0,0.0,0.0,Diamond Princess,94
11026,571,8646.0,137944.0,19545.75918633962,5.178668601487393,1562.3118134067497,District of Columbia,94
301810,4521,0.0,4442254.0,20683.063583467847,1.4979622941585766,1405.22253345406,Florida,94
127838,3091,0.0,1154983.0,10878.18578952727,2.4179039096356325,1204.0398126739417,Georgia,94
103,3,0.0,0.0,0.0,2.912621359223301,0.0,Grand Princess,94
313,5,95.0,17827.0,10854.964713905583,1.597444089456869,190.58753326148243,Guam,94
1292,22,349.0,97557.0,6890.241490756227,1.7027863777089782,91.25118654793654,Hawaii,94
12449,110,8979.0,133914.0,7493.515904569784,0.8836051088440838,696.6170788415642,Idaho,94
157825,7427,0.0,2080733.0,16420.157765801774,4.705845081577697,1245.4800300603993,Illinois,94
53370,2720,11079.0,586589.0,1.1462981225061158e-06,5.096496158890763,792.7549593974884,Indiana,94
36536,777,8582.0,387312.0,12275.860757447535,2.126669586161594,1158.0091725381687,Iowa,94
20349,304,19097.0,239374.0,8216.553382162032,1.4939309056956116,698.4828961107522,Kansas,94
20677,645,14557.0,459187.0,10277.990354262722,3.119408037916525,462.8136392256103,Kentucky,94
84131,3461,27382.0,1001200.0,21536.76846080941,4.113822491115047,1809.7381815584856,Louisiana,94
3578,114,385.0,127931.0,9517.174374280248,3.186137506987144,266.17825164482986,Maine,94
75016,3341,66437.0,680088.0,1.406453864577682e-06,4.453716540471366,1240.8198912281166,Maryland,94
112347,8368,8589.0,988713.0,1.918842835469205e-06,7.448351980916268,1629.988409145415,Massachusetts,94
78913,6330,18716.0,1367919.0,1.3893710503715034e-06,8.021492022860619,790.1685184838433,Michigan,94
43742,1558,4005.0,790497.0,14016.818827895151,3.5617941566457865,775.6179835847446,Minnesota,94
38567,1290,11345.0,356857.0,11990.56230047622,3.3448284803069983,1295.869259233997,Mississippi,94
30995,1131,0.0,517947.0,8439.153990889996,3.648975641232457,505.01610772460384,Missouri,94
2096,34,1147.0,123758.0,11579.392539891352,1.6221374045801529,196.1118211639836,Montana,94
21979,291,5483.0,219743.0,11359.702813470582,1.3239910823968333,1136.2132497384212,Nebraska,94
30468,618,29024.0,364425.0,11831.381267702023,2.0283576211106733,989.1706783682384,Nevada,94
6113,394,618.0,188015.0,13827.570711717415,6.445280549648291,449.5808300440314,New Hampshire,94
177863,15634,130829.0,1742347.0,19616.186998927067,8.789911336253184,2002.4678598408725,New Jersey,94
15841,557,8855.0,430006.0,20507.44242854329,3.5161921595858847,755.4740992231604,New Mexico,94
404006,32263,299961.0,4848525.0,24923.58596968442,7.985772488527398,2076.7714455980577,New York,94
91837,1589,23124.0,1284637.0,0.0,1.730239445974934,875.6318122547455,North Carolina,94
4665,88,717.0,126564.0,16608.097503877638,1.927710843373494,599.0326246420894,North Dakota,94
36,2,5.0,10700.0,19403.74292760772,5.555555555555555,65.28362106484839,Northern Mariana Islands,94
69311,2818,19190.0,1062623.0,1.0222549212514222e-06,4.065732711979339,592.9541196499302,Ohio,94
22814,432,5016.0,447325.0,11304.7328373142,1.8935741211536776,576.5521152416836,Oklahoma,94
13081,247,9705.0,305456.0,7242.177499450535,1.8882348444308537,310.1426191343842,Oregon,94
101599,6965,20198.0,1208335.0,7566.394565719436,6.855382434866485,793.6188665683121,Pennsylvania,94
10379,171,0.0,345783.0,10827.054814894602,1.64755756816649,324.9841719338171,Puerto Rico,94
17640,1005,14928.0,175875.0,16601.989312425132,5.697278911564626,1665.1547489477148,Rhode Island,94
62245,998,37398.0,525983.0,10215.813113721211,1.603341633866174,1208.9426602448689,South Carolina,94
7652,111,878.0,93543.0,1.2615482349696322e-06,1.4506011500261369,864.966049065233,South Dakota,94
68912,783,28281.0,1097673.0,16073.290854794444,1.13608334179713,1009.2142915087536,Tennessee,94
287112,3775,134044.0,2642199.0,9112.325298893316,1.30458258582551,990.0199273131242,Texas,94
30891,233,12065.0,432080.0,13477.406753301197,0.7542649962772329,963.5497408262992,Utah,94
1318,56,158.0,78358.0,12557.593162699985,4.24886191198786,211.2216721769134,Vermont,94
243,6,125.0,4880.0,4549.353022336578,2.469135802469136,226.5354066450386,Virgin Islands,94
73527,1992,62008.0,844982.0,9899.597200826336,2.709208862050675,861.423892325704,Virginia,94
44299,1429,0.0,718234.0,9431.96444126004,3.225806451612903,581.741595055899,Washington,94
4557,98,1460.0,217904.0,12158.824025038124,2.150537634408602,254.276016420528,West Virginia,94
38727,827,7977.0,728496.0,1.6034737362415789e-06,2.135461047847755,665.134203324589,Wisconsin,94
1985,22,457.0,42914.0,7414.830698097136,1.1083123425692696,342.9752280310112,Wyoming,94
62128,1230,31162.0,816388.0,0.0,1.9797836724182327,1267.0947557556976,Alabama,95
1728,17,1023.0,163022.0,22284.61680416105,0.9837962962962964,236.2123997840188,Alaska,95
0,0,0.0,1037.0,1863.7335777574087,0.0,0.0,American Samoa,95
134613,2492,115437.0,1089641.0,10293.929548298142,1.851232793266624,1849.4056026632163,Arizona,95
31114,341,6578.0,400961.0,13286.515625269236,1.0959696599601465,1031.0146053222809,Arkansas,95
373194,7428,0.0,5915508.0,14971.336844297522,1.9809834167676097,944.3862472632836,California,95
44550,1807,32101.0,416216.0,7227.558269731413,4.506016629654496,672.4739595633487,Colorado,95
47750,4389,34895.0,615548.0,17265.03364245291,9.191623036649217,1339.3031192159283,Connecticut,95
13114,581,5264.0,144870.0,2.18490311820934e-06,4.430379746835443,1346.732883943132,Delaware,95
49,0,0.0,0.0,0.0,0.0,0.0,Diamond Princess,95
11076,574,8659.0,140242.0,19871.370699781368,5.182376309136872,1569.3964851526534,District of Columbia,95
315775,4677,0.0,4555062.0,21208.295827442154,1.4811178845697095,1470.2433501257603,Florida,95
131287,3105,0.0,1178222.0,11097.061876502425,2.365047567542864,1236.5241546842392,Georgia,95
103,3,0.0,0.0,0.0,2.912621359223301,0.0,Grand Princess,95
314,5,95.0,18011.0,10967.003391605624,1.5923566878980893,191.1964391185479,Guam,95
1311,22,338.0,99387.0,7019.490462414681,1.6781083142639206,92.59311576187676,Hawaii,95
13134,114,9507.0,136863.0,7658.535084062415,0.8679762448606669,734.9480852683031,Idaho,95
159082,7452,0.0,2123739.0,16759.540716365864,4.684376610804491,1255.399677757443,Illinois,95
54080,2730,11346.0,595558.0,1.1684913993439608e-06,5.048076923076923,803.3012592133441,Indiana,95
37350,781,9165.0,396451.0,12565.52152567138,2.0910307898259703,1183.8089170763249,Iowa,95
20817,305,19564.0,239374.0,8216.553382162032,1.4651486765624249,714.547075941694,Kansas,95
21083,650,14933.0,468004.0,10475.341413751634,3.08305269648532,471.9011440631398,Kentucky,95
86411,3485,29638.0,1024137.0,22030.165242856536,4.033051347629352,1858.783159675391,Louisiana,95
3598,114,390.0,130462.0,9705.463126352091,3.168426903835464,267.66611219063657,Maine,95
75664,3347,67031.0,692529.0,1.4343928226436063e-06,4.423503912032142,1251.53828849691,Maryland,95
112581,8380,8811.0,1001684.0,1.9443575142441e-06,7.443529547614606,1633.3834022270285,Massachusetts,95
79839,6348,19624.0,1395154.0,1.4166639213918855e-06,7.951001390297975,799.4407049184744,Michigan,95
44347,1566,4491.0,805212.0,14277.740107865196,3.5312422486301216,786.3456338995169,Minnesota,95
39797,1308,12557.0,363900.0,12227.210398404111,3.286679900495012,1337.1978351890311,Mississippi,95
31831,1133,0.0,529301.0,8624.150051128909,3.5594232037950424,518.6374487814766,Missouri,95
2231,35,1226.0,127840.0,11961.324054200217,1.568803227252353,208.74306918742712,Montana,95
22134,299,5511.0,223229.0,11539.91298629865,1.3508629258154874,1144.226037113163,Nebraska,95
31915,626,30455.0,370843.0,12039.747337472518,1.9614601284662383,1036.148818436469,Nevada,95
6139,395,619.0,191274.0,14067.253997356793,6.434272682847369,451.4930010862602,New Hampshire,95
178137,15665,131072.0,1759904.0,19813.85221437506,8.793793540926366,2005.5526846419632,New Jersey,95
16138,562,9080.0,437005.0,20841.23216533156,3.482463750154914,769.6383443761986,New Mexico,95
404775,32282,300626.0,4921210.0,25297.219362562977,7.975294916929158,2080.7244493694498,New York,95
93708,1607,24977.0,1312757.0,0.0,1.7149016092542793,893.4711049225007,North Carolina,95
4789,89,783.0,128056.0,16803.882098831855,1.906598114824336,612.5485852857116,North Dakota,95
37,2,6.0,10700.0,19403.74292760772,5.405405405405405,67.09705498331641,Northern Mariana Islands,95
70601,2839,19432.0,1088793.0,1.0429554028967157e-06,4.021189501565134,603.9900420049448,Ohio,95
23440,438,4907.0,456817.0,11544.61329132814,1.8686006825938568,592.3722968907277,Oklahoma,95
13509,249,10061.0,318946.0,7562.0172618634115,1.843215634021764,320.29024095148657,Oregon,95
102429,6991,20620.0,1229473.0,7683.501368420173,6.825215515137315,800.1022341137772,Pennsylvania,95
10574,172,0.0,356676.0,11168.13320249216,1.6266313599394742,331.0899541408789,Puerto Rico,95
17711,1006,14994.0,177388.0,16744.811258862654,5.680085822370279,1671.8569024157016,Rhode Island,95
64083,1070,39164.0,539964.0,10487.35664866994,1.6697095953685064,1244.6408947943116,South Carolina,95
7694,115,842.0,94036.0,1.2787526041107364e-06,1.494671172342085,869.7136410752618,South Dakota,95
71858,796,29822.0,1123697.0,16454.36183058156,1.107586130127456,1052.3673873297123,Tennessee,95
295389,3932,135475.0,2699855.0,9311.167334422433,1.3256491956373782,1018.5136295738004,Texas,95
31845,234,12397.0,439528.0,13709.72420724164,0.7348092322185587,993.3068368331712,Utah,95
1325,56,158.0,79040.0,12666.88996120124,4.226415094339623,212.34348682428697,Vermont,95
249,6,123.0,5285.0,4926.9120334116415,2.409638554216868,232.1288734757803,Virgin Islands,95
74431,2007,62780.0,861173.0,10089.286896321126,2.696457121360724,872.0149296135361,Virginia,95
45052,1435,0.0,733886.0,9637.509023436049,3.185208203853325,591.6301122024959,Washington,95
4657,99,1430.0,219174.0,12229.688747630636,2.125832080738673,259.85591583726114,West Virginia,95
39627,831,8241.0,742809.0,1.6374200205618475e-06,2.0970550382315087,680.5916563416605,Wisconsin,95
2026,24,462.0,43452.0,7507.788215820402,1.1846001974333662,350.0593511288809,Wyoming,95
64152,1265,33151.0,835873.0,0.0,1.9718792866941013,1308.3740466655856,Alabama,96
1771,17,1057.0,165414.0,22611.59600571393,0.9599096555618296,242.09037038049607,Alaska,96
0,0,0.0,1037.0,1863.7335777574087,0.0,0.0,American Samoa,96
138523,2583,118756.0,1110415.0,10509.654380023292,1.864672292687857,1903.123860977148,Arizona,96
31762,353,6633.0,407497.0,13503.096953943994,1.111390970341918,1052.4871727918712,Arkansas,96
382114,7535,0.0,6044099.0,15296.78297270189,1.9616208039112024,966.9969720509018,California,96
45137,1814,32684.0,424349.0,7368.78717829746,4.450488003253355,683.2054812028196,Colorado,96
47893,4396,35031.0,629969.0,17669.51720857255,9.178794395840727,1343.3140165153604,Connecticut,96
13337,581,5441.0,148610.0,2.233374821825412e-06,4.35630201694534,1369.6337100159792,Delaware,96
49,0,0.0,0.0,0.0,0.0,0.0,Diamond Princess,96
11115,577,8675.0,141607.0,20064.782238444543,5.191183085919928,1574.9225291144585,District of Columbia,96
327241,4805,0.0,4669238.0,21739.89745753941,1.4683367915389576,1523.6288627614724,Florida,96
